,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
992,117.96278400000001,223.20178199999998,95.575806,157.740005,157.989532,260.149994,36.460854,66.626129,127.459999,,197.753738,278.058838,180.328644,102.31854200000001,44.242794,137.79568500000002,100.437782,47.934582,211.628525,156.649536,74.109116,221.280975,127.910568,139.71583600000002,124.12015500000001,342.527527,196.961517,55.992203,35.515461,143.541214
993,115.607307,226.41008,116.017494,179.360001,167.324539,259.27999900000003,37.111771000000005,74.351563,142.58999599999999,,211.185577,264.099182,192.776581,105.158455,44.447491,141.505753,114.036285,50.958965,208.364578,157.04350300000002,74.23822,216.009079,127.960182,134.604416,131.235077,345.031433,211.063507,57.245403,37.866657000000004,141.345322
994,115.25945300000001,232.76884500000003,114.61386100000001,188.690002,168.77426100000002,247.66000400000001,37.616955,77.788216,142.110001,,213.68133500000002,269.577454,197.659851,107.32478300000001,44.291531,143.636856,113.66558799999999,52.325752,208.462311,162.53038,74.80076600000001,208.70953400000002,126.729698,136.81871,133.267899,348.669098,211.688721,58.450764,40.313041999999996,143.334427
995,118.75788899999999,231.89209,109.839523,182.149994,165.992371,254.17999300000002,38.209579,77.217003,137.820007,,214.251221,271.71002200000004,195.02739,106.67853500000001,45.178535,143.171875,111.968216,51.938015,213.055283,162.597656,74.754654,214.189133,126.680099,138.584305,131.89965800000002,346.707367,211.08337400000002,58.355106000000006,39.446812,145.717438
996,118.479599,228.471848,109.819748,176.720001,165.669144,249.419998,37.568378,75.540817,135.520004,,210.772888,270.232819,193.926208,104.220917,43.813919,143.656235,110.592758,51.385479,208.218002,160.522064,73.648003,213.091248,125.667923,138.66233799999998,129.397705,349.378876,206.988541,58.154213,38.809036,145.963608
997,118.529297,230.237228,113.66493200000001,187.110001,168.19632,249.50999500000003,40.220612,77.750755,138.360001,,215.26328999999998,271.14263900000003,198.153946,106.35994699999999,44.311028,145.20611599999998,111.28537800000001,51.812,208.423218,163.154968,74.782326,214.149567,127.295341,140.740082,131.577133,350.621002,209.194962,58.412502,40.655724,148.238297
998,119.56291999999999,229.558243,117.302521,202.399994,169.646057,249.88999900000002,41.328133,83.303719,144.669998,,218.505798,273.490417,205.085495,107.73438999999999,45.022575,146.126373,114.426498,52.199740999999996,211.79464700000003,167.065948,73.943123,214.861725,129.11128200000002,138.935471,133.199478,351.754669,211.40142799999998,58.249878,41.97887,150.10923799999998
999,118.65849299999999,225.464874,115.13776399999999,210.05000299999998,168.39224199999998,256.170013,40.686935,82.705101,144.5,,220.736252,266.5448,201.88028,107.13364399999999,44.379261,144.67335500000002,113.26563999999999,52.034954,211.09104900000003,166.854523,75.160439,212.121933,131.195175,138.398972,131.977829,347.10168500000003,209.423584,58.115947999999996,37.933285,147.086166
1000,117.306824,220.925308,112.923569,203.300003,169.205261,257.160004,40.142891,80.08255,143.899994,,220.39234900000002,263.96225,197.731186,106.287132,43.921143,142.755356,112.42671200000001,50.997738,210.612213,164.702072,74.00766800000001,209.32536299999998,130.61961399999998,136.27246100000002,131.32301299999997,339.619446,206.561142,57.70459,36.823662,146.810471
1001,117.913086,217.92803999999998,112.824722,205.669998,169.361969,264.649994,39.997158,81.460342,141.720001,,220.657654,265.03833,199.314148,106.660324,44.466984000000004,142.532562,112.729111,51.501808000000004,210.211548,166.330368,74.13678,210.654221,130.897476,136.10661299999998,130.834366,332.216034,206.302765,57.599361,36.457642,149.794128
1002,116.621048,216.473053,111.2827,199.619995,168.70568799999998,258.040009,39.802859999999995,81.51735699999999,141.070007,,219.45889300000002,263.942657,198.606232,106.441872,44.242794,141.776978,111.763374,51.055901,209.214767,167.570999,74.19210799999999,208.641098,131.95924399999998,135.882278,131.498947,329.9487,202.635284,57.436733,36.149414,147.942871
1003,113.15244299999999,215.551559,114.75224299999999,211.52999900000003,171.203506,257.640015,40.45377,86.496376,145.979996,,224.84342999999998,265.49804700000004,201.142899,109.309082,44.895866,140.333359,114.982529,51.065598,212.058517,168.782547,74.035332,208.363434,133.100449,135.355515,131.577133,330.303558,206.88914499999998,57.61849599999999,36.582859,148.622314
1004,114.464355,213.84437599999998,119.002701,218.49000499999997,173.280136,260.839996,41.396141,90.857788,151.490005,,233.362381,267.366577,204.397278,113.25036599999999,45.821853999999995,140.333359,120.299019,51.58905,214.706802,171.632095,73.906219,212.082275,133.666046,134.916565,133.297211,331.240112,208.399857,58.010715000000005,37.102996999999995,149.045746
1005,115.31907700000001,213.698868,119.190506,217.61000099999998,171.056595,246.82000699999998,41.289268,87.551102,149.08999599999999,,232.419098,268.00244100000003,204.190796,113.05011699999999,45.860844,140.148026,119.04061100000001,51.307938,214.345215,171.670853,73.83244300000001,212.092178,134.499603,135.277466,132.935608,328.460083,209.602478,57.790688,37.632767,149.50856000000002
1006,115.87564099999999,218.06384300000002,119.200401,216.5,171.49736000000001,247.63000499999998,41.483574,86.762436,147.130005,,231.29895,269.98828100000003,205.891754,113.186653,46.250735999999996,140.46014399999999,118.25045800000001,51.08498,213.35823100000002,171.44795200000002,73.648003,213.440872,133.21951299999998,135.20921299999998,131.391449,333.14267,209.711792,57.953316,37.565338,149.282104
1007,118.32058,215.376938,117.22344199999999,210.710007,170.037857,245.80000299999998,41.79446,82.838127,148.009995,,226.56294300000002,271.377411,200.49395800000002,112.43116,47.127987,141.123428,114.99227900000001,50.410885,213.75145,167.415924,74.13678,212.290527,133.666046,135.46283,126.710045,331.565399,209.065765,57.790688,36.611755,150.45388799999998
1008,121.968094,218.325729,118.548004,213.00999500000003,169.71461499999998,241.350006,42.299648,83.094673,149.440002,,229.279755,270.58502200000004,202.735657,112.103485,48.307407,143.825348,116.80671699999999,50.840744,212.473495,165.273926,75.20654300000001,214.412735,134.400375,135.95056200000002,130.384796,336.346527,209.910568,57.953316,37.0452,150.30616799999999
